movie_id,person_id,credit_id,character_name,cast_order,cast_id
48149,22210,52fe4756c3a36847f81302eb,Mabel Bonnano,3,6
48149,27208,52fe4756c3a36847f81302ef,Bonanno aka Babbo,4,7
48149,122420,52fe4756c3a36847f81302f3,Mrs. Griffith,5,8
48149,99539,52fe4756c3a36847f81302f7,"Grass, Griffith's Production Manager",6,9
48149,572009,52fe4756c3a36847f81302fb,"Thompson, Griffith's Assistant",7,10
48149,16314,52fe4756c3a36847f81302ff,The Venetian,8,11
48149,110797,52fe4756c3a36847f8130333,Duccio Bonnano,9,23
48149,20440,52fe4756c3a36847f8130303,Irish Cameraman,10,13
48149,4391,52fe4756c3a36847f8130307,D.W. Griffith,11,14
48149,572010,52fe4756c3a36847f813030b,,12,15
48149,572011,52fe4756c3a36847f813030f,,13,16
48149,556088,52fe4756c3a36847f8130313,,14,17
48149,2193641,68a0cf092dea0b12ebe945aa,,15,26
48149,1978281,68a0cf0d509864f9d5e9466f,,16,27
48149,5630342,68a0cf1246ae6395d5ed14cd,,17,28
48149,1414253,68a0cf160a332fdb04e945b5,,18,29
48149,1057236,68a0cf1b2dea0b12ebe945ae,,19,30
48149,180933,68a0cf212272ef7a080bfb88,,20,31
48149,1858659,68a0cf25995f44858002ccb1,,21,32
48149,25820,68a0cf29c787e4422363220f,,22,33
48149,1534339,68a0cf2f459b98444f61bd06,,23,34
48149,5630346,68a0cf34ec51f3f47061bc89,,24,35
48149,5630347,68a0cf38cef007ce5b744bdc,,25,36
48149,119517,68a0cf3d3ee9ce5e836321cc,,26,37
48149,235275,68a0cf423ee9ce5e836321d1,,27,38
48149,1203766,68a0cf46531b0749b4ed13fa,,28,39
48149,1282490,68a0cf4bd1fd6bffb602cd62,,29,40
48149,237777,68a0cf4f3867c7cebb86f880,,30,41
48149,5630351,68a0cf5ae7fa6974a786f953,,31,42
48149,1694010,68a0cf5ea9f940f0f06320ae,,32,43
48149,2740793,68a0cf649c253e710386fa29,,33,44
48149,137069,68a0cf693faa76b94161bcda,,34,45
48149,3751782,68a0cf6ea9f940f0f0632113,,35,46
48149,1950615,68a0cf72d89b8becc40bfbb3,,36,47
45914,973,52fe46d9c3a36847f81159db,Professor Bernard Quatermass,0,5
45914,42566,52fe46d9c3a36847f81159e3,Detective Lomax,1,7
45914,34546,52fe46d9c3a36847f81159f7,John Paterson,2,13
45914,20049,52fe46d9c3a36847f81159df,Doctor Gordon Briscoe,3,6
45914,30430,52fe46d9c3a36847f81159e7,Judith Carroon,4,9
45914,17290,52fe46d9c3a36847f81159eb,Victor Carroon,5,10
45914,117132,52fe46d9c3a36847f81159ef,James Fullalove,6,11
45914,749,52fe46d9c3a36847f81159f3,Blaker,7,12
45914,125660,57182f88c3a3686d30002d4e,Vernon,8,14
45914,47943,62aa600a7b7b4d00a4fd45ed,Colonel,9,15
45914,2104774,62aa60227eb5f200669c2401,Charles Greene,10,16
45914,40664,62aa603222af3e5213dc3065,Ludwig Reichenheim,11,17
45914,570006,62aa60405a5ed03268afaa57,Janet,12,18
45914,1958089,67917fa33479c48ccb28e24c,Understudy,13,19
45914,1231968,68421f565e80d04ceb28a2d1,Chemist,14,36
45914,2792243,68b1ed04047d2ab5bd1fff78,Inspector,15,37
37324,1081432,5ff3c052a4f03c003d0a3fe2,AJ Styles,0,21
37324,1202527,5ff3bf9667e0f700402c5fb4,D'Angelo Dinero,1,7
37324,1108859,5ff3bf73549dda00409ad7a0,Sting,2,2
37324,1081431,5ff3c03fa4f03c003c0a3ed0,Bobby Roode,3,17
37324,1081450,5ff3c04d2ceb53004047a282,James Storm,4,20
37324,1237838,5ff3bf9c549dda003f9ad5eb,Desmond Wolfe,5,8
37324,1076694,5ff3bfa6a2e602003f4ad599,Jeff Jarrett,6,10
37324,90027,5ff3bf7e647654003e5df83f,Jeff Hardy,7,4
37324,569165,5ff3c05a2ceb53004047a29d,Rob Van Dam,8,23
37324,1249380,5ff3c036a58902003cf2558e,Abyss,9,16
37324,90031,5ff3bf6d549dda00409ad795,Kurt Angle,10,1
37324,543636,6270a082d1332411407cbb1a,Mr. Anderson,11,27
37324,543515,5ff3bfb7549dda00409ad807,Brother Ray,12,13
37324,1118778,5ff3bfa29a64c1003d659ebd,Brother Devon,13,9
37324,135352,5ff3bfc5d5dbc20040203538,Kevin Nash,14,15
37324,218022,6270a0e9befb0900675649d2,Scott Hall,15,28
37324,1278217,5ff3bf92549dda003d9ad94d,Homicide,16,6
37324,1093147,5ff3bfad549dda003e9ae4d4,Kazarian,17,11
37324,1200940,5ff3bfc0c99826003e834164,Shannon Moore,18,14
37324,1158510,5ff3c056c1ffbd003eaccfb1,Velvet Sky,19,22
37324,1081458,5ff3c048c1ffbd003daccd21,Madison Rayne,20,19
37324,1852881,5ff3c06ba4f03c003c0a3f0f,Angelina Love,21,26
37324,182214,5ff3c061549dda00409ada56,Tara,22,24
37324,1237849,5ff3bf85a2e602003f4ad564,Eric Young,23,5
37324,1200818,5ff3bfb267e0f700412c5b96,Brian Kendrick,24,12
37324,1237790,5ff3c043d5dbc2003e203586,Alex Shelley,25,18
37324,1237836,5ff3bf79549dda003d9ad8de,Chris Sabin,26,3
37324,1237804,5ff3c0672ceb53003e479941,Lacey Von Erich (Ringside),27,25
37324,16620,6270a2f6cb71b813f80586b5,Hulk Hogan (Ringside),28,29
37324,569166,6270a30384f24900a98a98cc,Ric Flair (Ringside),29,30
63985,24421,52fe46c4c3a368484e0a297f,Pierre,0,2
63985,238383,52fe46c4c3a368484e0a2983,Amélie,1,3
63985,21172,52fe46c4c3a368484e0a2987,Claire,2,4
63985,21680,52fe46c4c3a368484e0a298b,Marc,3,5
63985,7693,6288e997ec455218848a5db9,Le témoin escroc,4,10
63985,44560,6288e9e31a32481bd7743c23,L'examinateur,5,11
96346,82388,52fe49af9251416c750d00bf,Steve Bennett,0,2
96346,14027,52fe49af9251416c750d00c3,Gwen Saunders,1,3
96346,30211,52fe49af9251416c750d00c7,T.T. Ralston,2,4
96346,9865,52fe49af9251416c750d00cb,Tommy Van Dusen,3,5
96346,99349,52fe49af9251416c750d00cf,Linda Graham,4,6
96346,34185,52fe49af9251416c750d00d3,Samuel,5,7
96346,102062,52fe49af9251416c750d00df,Mrs. Van Dusen,6,10
96346,33742,52fe49af9251416c750d00d7,Dick Donnelly,7,8
96346,30215,52fe49af9251416c750d00db,Mr. Bishop,8,9
96346,29599,52fe49af9251416c750d00e3,Mrs. Harriet Donnelly,9,11
96346,30237,52fe49af9251416c750d00e7,Mr. Van Dusen,10,12
96346,81941,52fe49af9251416c750d00eb,Mrs. Ralston,11,13
96346,95054,52fe49af9251416c750d00ef,Dr. Zarak,12,14
96346,1021686,52fe49af9251416c750d00f3,Miss Hilda Turner,13,15
96346,115995,66981914918061a8e175f2f1,Office Staff Member (uncredited),14,39
96346,939842,669819237d0771b3d37c1b34,Fredericks (uncredited),15,40
96346,1291802,6698192b5af3a6ddc79990f8,Doorman (uncredited),16,41
96346,164809,66981936291733d6bbab9321,Office Staff Member (uncredited),17,42
96346,58217,6698193f38d42ab8fad225e2,Sailor (uncredited),18,43
96346,1760929,66981947ac60891e9a184594,Office Boy (uncredited),19,44
96346,1421072,669819503bbb5c387424d753,Sailor (uncredited),20,45
96346,1459335,66981958f464ae7af0bfb12e,Maid (uncredited),21,46
96346,105809,66981966918061a8e175f2f7,"Betty, Office Receptionist (uncredited)",22,47
96346,1154468,669819701decb12f042310c2,Newsboy (uncredited),23,48
96346,1170356,66981980af3b8e43a58049d5,Elevator Starter (uncredited),24,49
96346,14420,6698198b53d437ebe6bfb14d,Watchman (uncredited),25,50
96346,96069,669819963abff7acfa29860f,Elderly Clerk (uncredited),26,51
96346,1186118,669819a3ce9ffb10e932c8e8,Office Staff Member (uncredited),27,52
96346,951965,669819afbfd27e6fb72985f7,Cop (uncredited),28,53
96346,1271016,669819b840ce38d6367c1b0c,Shoeshine Boy (uncredited),29,54
96346,1467478,669819c1733be01104b4d07e,Porter (uncredited),30,55
96346,34279,52fe49af9251416c750d00f7,Mr. Bart Prichard (uncredited),31,16
3930,34178,52fe43a6c3a36847f8064f1f,Blondie Bumstead,0,13
3930,34179,52fe43a6c3a36847f8064f23,"Dagwood "" Dag "" Bumstead",1,14
3930,30223,52fe43a6c3a36847f8064f27,Baby Bumstead,2,15
3930,34214,52fe43a6c3a36847f8064f2b,Daisy,3,16
3930,34181,52fe43a6c3a36847f8064f2f,Alvin Fuddle,4,17
3930,14968,52fe43a6c3a36847f8064f33,Jonathan N. Gillis,5,18
3930,34234,52fe43a6c3a36847f8064f37,Harvey Morton,6,19
3930,34235,52fe43a6c3a36847f8064f3b,Matthew Dickerson,7,20
3930,1437089,603d5e187d55040051abc8c7,Mrs. Emily Dickerson,8,38
3930,34237,52fe43a6c3a36847f8064f43,John Larkin,9,22
3930,34238,52fe43a7c3a36847f8064f47,Mr. Holden,10,23
3930,30530,52fe43a7c3a36847f8064f4b,Mailman,11,24
3930,1292673,560cb0a792514171a00077e1,Newsboy (uncredited),12,26
3930,95728,560cb0b0c3a368681900793f,Sheriff Weaver (uncredited),13,27
3930,120818,560cb0b9c3a368682400750b,Engineer (uncredited),14,28
3930,121290,560cb0c5c3a368681f007318,Taxi Driver (uncredited),15,29
3930,1031424,560cb0d1c3a36868140084b1,Bakery Creditor (uncredited),16,30
3930,93628,560cb0de925141719c007bc8,Poker Player (uncredited),17,31
3930,9094,560cb0e8925141719c007bcd,Drunk on Train (uncredited),18,32
3930,117036,560cb0f192514171a00077fb,Grocery Creditor (uncredited),19,33
3930,1044227,560cb0fb92514171a00077ff,Resort Singer (of 'Love in Bloom') (uncredited),20,34
3930,88653,560cb106c3a368680e0077db,Plumbing Creditor (uncredited),21,35
3930,34008,560cb10f9251417e9e005f73,Train Conductor (uncredited),22,36
3930,40212,560cb118c3a3686810007fb9,Hotel Desk Clerk (uncredited),23,37
80398,90497,5344486ec3a36825a00002a3,Yoshi Nakane (voice),0,1006
80398,110668,53444876c3a368259800029e,Kayoko Nakane (voice),1,1007
80398,90496,5344487dc3a36825980002a0,Kisaburo Nakane (voice),2,1008
80398,1679,53444886c3a3682591000292,Takejiro Nakane (voice),3,1009
80398,84504,5344488ec3a36825a00002a6,Otokichi Nakane (voice),4,1010
80398,129814,53444896c3a36825b1000298,Konosuke Nakane (voice),5,1011
49156,76627,5b707812c3a3681897170f20,Pete,0,1
49156,179274,5b7078860e0a267ee51709fb,Rory,1,4
49156,185161,5b70783cc3a3681899160c8d,Enzo,2,2
49156,1861412,5b70785d0e0a267eeb19177f,Virginia,3,3
49156,1939948,5b7078ae92514140541630c7,Field Hockey Girlfriend,4,5
49156,2105634,5b7078c2c3a36818861c4f45,Father,5,6
49156,198684,5b7078d19251410341081bf7,Boss,6,7
49156,60908,5b7078e09251414068179ebc,Coach,7,8
49156,2105635,5b7078fd0e0a267ee718b1d5,Restaurant Boy,8,9
53592,8635,52fe4870c3a36847f8166f47,Homer Cobb,0,4
53592,10529,52fe4870c3a36847f8166f4b,"Cyrus Cobb, Homer's Brother",1,5
53592,89615,52fe4870c3a36847f8166f4f,Titus Cobb aka Pa,2,6
53592,148541,52fe4870c3a36847f8166f53,Lula Belle,3,7
53592,121240,52fe4870c3a36847f8166f57,Union Colonel,4,8
53592,148542,52fe4870c3a36847f8166f5f,Union Major,5,10
53592,18870,52fe4870c3a36847f8166f63,Union Veteran Joe McIntyre,6,11
53592,1250223,5578d2c592514172a90000a5,Union Soldier,7,12
53592,1170908,5578d2d0c3a368086c000096,Confederate Soldier,8,13
53592,1195240,5578d2dd92514173f700007f,Union Soldier,9,14
53592,1199590,5578d2e892514172a90000ac,Union Soldier,10,15
53592,1271048,5578d2f892514137660005fa,Union Officer,11,16
53592,180402,5578d30492514173540000b4,Tall Union Soldier,12,17
53592,113491,5578d30dc3a3682a6a000637,Union Soldier,13,18
53592,1056240,562b411e9251414ad8002984,as Soldier,14,19
56595,33730,52fe4908c3a36847f8185f9b,Murase / Ochiai,0,1008
56595,224658,52fe4908c3a36847f8185f93,Gotô,1,1006
56595,224661,52fe4908c3a36847f8185fa3,Shônosuke Kitô,2,1010
56595,224660,52fe4908c3a36847f8185f9f,Young girl,3,1009
56595,224657,52fe4908c3a36847f8185f8f,Natsuko,4,1005
56595,224659,52fe4908c3a36847f8185f97,Ryûko,5,1007
56595,224656,52fe4908c3a36847f8185f87,Kawada,6,1003
56595,142407,52fe4908c3a36847f8185f8b,Leader,7,1004
56595,33732,52fe4908c3a36847f8185fa7,Pachinko owner,8,1011
56595,224662,52fe4908c3a36847f8185fab,Baba,9,1012
56595,239509,5ff458ca18864b003fc797f7,,10,1022
56595,1127084,5ff459e4b3f6f50045b15cd9,,11,1023
56595,2603625,5ff45a5a8e20c5003fc031e9,,12,1024
56595,4832177,685449aa2b76bd671bc728b9,self,13,1025
71696,1413184,54b544b99251415321001c62,Himself,0,3
71696,1413214,54b544c5c3a368094000952a,Magic,1,4
71696,1413215,54b544d1c3a368783b002581,Himself,2,5
71696,1413216,54b544dc925141746c00851b,Party Guest,3,6
71696,1413217,54b54500c3a36877db00031b,Himself,4,7
71696,1413218,54b5450e92514107e000862f,Unicorn,5,8
71696,1413219,54b5451b92514107e0008635,Himself,6,9
71696,1413220,54b5453792514152d4001b72,Himself,7,10
2648,26728,52fe4362c3a36847f8050641,King Kong,0,13
2648,69637,52fe4362c3a36847f805065d,Brother Thief,1,20
2648,26726,52fe4362c3a36847f8050651,Baldy,2,17
2648,26785,52fe4362c3a36847f805064d,Sister Thief,3,16
2648,26783,52fe4362c3a36847f8050645,Chinese Rambo,4,14
2648,26786,52fe4362c3a36847f8050655,Boss's Aide,5,18
2648,26778,52fe4362c3a36847f805062d,Ellen,6,5
2648,26784,52fe4362c3a36847f8050649,Prisoner,7,15
2648,12466,52fe4362c3a36847f8050631,Murderer King,8,7
2648,579216,591fe9009251414add03fcc7,Baldy's Niece,9,26
2648,1067783,59f34f1b9251412291013b8b,Boss's Thug,10,27
2648,126852,52fe4362c3a36847f8050675,Woman at Window,11,25
2648,26742,52fe4362c3a36847f8050635,Uncle Wah,12,8
2648,26781,600eb19ed70594003d2572f7,Rambo's Assistant,13,33
2648,4842677,6502d026efea7a00c397e880,Boss's Thug,14,51
2648,1076567,626e15baeec4f31193bdeec6,Caucasian Boss,15,34
2648,26780,52fe4362c3a36847f8050639,Deborah,16,10
2648,5070159,673d54b01dc22f88fa6c19ef,May,17,55
2648,235777,626e16f9a24c500051679b1b,Boss's Thug (uncredited),18,35
2648,168454,626e17342ac499006436a0eb,Boss's Thug (uncredited),19,36
2648,556938,626e174afcadb41bb5445633,Boss's Thug (uncredited),20,37
2648,1517829,626e187ccb71b8005193d836,Police Officer (uncredited),21,40
2648,5070217,673d612904c6b20c746ef559,Richman (uncredited),22,93
2648,131955,626e1768fcadb41bb600b6e2,Thai Horse Rider (uncredited),23,38
2648,1079821,52fe4362c3a36847f8050671,Lui Yin (uncredited),24,24
2648,1174476,626e1952245dbe004f492137,Police Officer (uncredited),25,41
2648,2650188,673d61ed071ba6dce992b63e,Boss's Thug (uncredited),26,97
2648,5070216,673d6115071ba6dce992b606,May's Groom (uncredited),27,92
2648,4755032,673d6196071ba6dce992b624,Policeman (uncredited),28,95
2648,5070218,673d61417e1c21e168320469,Bridesman (uncredited),29,94
2648,3039431,673d61b94ee72b272fef5a18,Boss's Thug (uncredited),30,96
2648,2977269,673d62037e1c21e16832048e,Boss's Thug (uncredited),31,98
2648,131732,626e17c3cb71b800a11cd9df,Thai Horse Rider (uncredited),32,39
32626,5743385,697da172bc377f78e715e2f2,Anus Magillicutty,0,2
32626,3159436,697da1e542bac202e6616228,Chee Chee/Satan/Mimey/Kitchen Assassin,1,3
32626,6057611,69add2fd625f250c1d0b2534,Anus' Woman,2,4
76896,125832,52fe4952c3a368484e1259bd,Gerry Boulet,0,3
76896,583007,52fe4952c3a368484e1259c1,Françoise Faraldo,1,4
76896,583008,52fe4952c3a368484e1259c5,Johnny Gravel,2,5
76896,193485,52fe4952c3a368484e1259c9,Breen Leboeuf,3,6
76896,559582,567a7a0c92514106eb001d93,Pierre Harel,4,7
76896,1024249,599e61f8c3a3685a58006ef1,Director,5,8
76896,1906397,5f49cba9fe5c9100352a867e,Willie,6,9
76896,1103947,5f49cc2b39b6c3003596e87a,Denis Boulet,7,10
76896,1296770,5f49cc4dce6c4c00359f896a,Denise Croteau,8,11
76896,1557995,5f49ccc0d399e60033c9001a,John McGale,9,12
76896,1146810,5f49ccdba1a9ba003359ce37,Wezo,10,13
76896,950499,5f49ccf4a1a9ba0036592a07,Charlotte Boulet,11,14
76896,979961,5f49cd0b39b6c30036976782,Georges Boulet,12,15
76896,1206066,5f49cd20cca7de0034562fe2,Jeune Gerry (13 ans),13,16
76896,1267396,5f49cd43d399e60033c90167,Jeune Denis (15 ans),14,17
76896,18178,5f49cd6ffe5c9100352a92bd,Claude Faraldo,15,18
76896,557430,5f49cdb0ce6c4c00369fae5d,Docteur Jolivet,16,19
76896,1485591,5f49cdcb04b5960035b4ed8b,Frère Henri,17,20
76896,1024250,5f49ce09ce6c4c00369faf64,Ménard,18,21
76896,142776,5f49ce43cfe48f0036b0f3f5,Yves Savoie,19,22
76896,86610,5f49ce5904b5960037b57cc0,Béranger Dufour,20,23
76896,1058745,5f49ce7afe5c9100372ac866,Marjo,21,24
76896,2758879,5f49ceacd399e60035c984f1,René Malo,22,25
76896,1125005,5f49cf02cfe48f0037b09e18,Pusher party,23,26
76896,2758881,5f49cf2ccca7de00375675df,Carole,24,27
76896,2758882,5f49cf4d04b5960036b51bf4,Julie (5 ans),25,28
76896,2305782,5f49cf8aa1a9ba003359dd28,Réal Fortin,26,29
76896,592719,5f49cfc2a1a9ba003659323b,Pope Lulu,27,30
76896,1135285,5f49cff2a1a9ba003359de38,Stéphane Venne,28,31
76896,2758884,5f49d00fcca7de003657107c,Justin (9 ans),29,32
76896,2133727,60831eb9126ec30057bdf34b,Preneur de son,30,75
76896,1839958,5f49d094d399e60033c90966,Livreur d'orgue #1,31,34
76896,1045310,5f49d0bfce6c4c0038a0521f,Alain Simard,32,35
76896,198827,5f49d0da04b5960036b52442,Gardien de sécurité #1,33,36
76896,1152750,5f49d0f2ce6c4c00359f8efc,Denise Boucher,34,37
76896,123181,5f49d10afe5c9100342a2558,Pierre Huet,35,38
76896,1527021,5f49d11cd399e60033c90b68,Caméraman (France),36,39
76896,2758889,5f49d13cce6c4c00349ffa0b,Journaliste,37,40
76896,2758890,5f49d157a1a9ba003359e353,Cousine de Denise,38,41
76896,2244763,5f49d167858678003813b55c,Régisseur Forum,39,42
76896,2188309,5f49d17a23be460035fd8a35,Livreur de bière #1,40,43
76896,218148,5f49d1a28586780036135cc6,Gardien de sécurité #2,41,44
76896,1144976,5f49d1bbfe5c9100342a2597,Vic Vogel,42,45
76896,2746227,5f49d1ec04b5960036b527a3,Justin (5 à 7 ans),43,46
76896,1024249,5f49d210ce6c4c00369fb493,Réalisatrice télé,44,47
76896,2666751,5f49d23dce6c4c00369fb4b0,Julie (9 ans),45,48
76896,2758894,5f49d256cca7de0036571477,Bébé Justin (9 mois),46,49
76896,2758895,5f49d26a858678003513eea0,Bébé Justin (9 mois),47,50
76896,2758896,5f49d28204b5960035b4faff,Justin (19 ans),48,51
76896,2758899,5f49d2b104b5960037b5920f,Amie de Carole #1,49,52
76896,1197105,5f49d2c5d399e60035c996fd,Amie de Carole #2,50,53
76896,2228528,5f49d2e223be460032fd4d37,Concierge club,51,54
76896,2758901,5f49d334a1a9ba003459d54a,Fille en mini-jupe #1,52,55
76896,2758903,5f49d38ecca7de0036571712,Livreur de bière #2,53,56
76896,2758904,5f49d3b337b3a90036e10fc8,Livreur d'orgue #2,54,57
76896,2758906,5f49d3d323be460032fd4f2b,Danseuse Candy,55,58
76896,1293499,5f49d3e9ce6c4c0034a00050,Photographe,56,59
76896,2757760,5f49d416858678003513f23b,Jeune ruelle #1,57,60
76896,2758910,5f49d435d399e60033c90ed7,Jeune ruelle #2,58,61
76896,2758921,5f49d4f737b3a90037e0be5d,Caméraman télé,59,62
76896,2758925,5f49d52123be460032fd5612,Preneur de son télé,60,63
76896,2758927,5f49d57ed399e60032c956cf,Diane Boulet (10 ans),61,64
76896,2106254,5f49d5a339b6c30036979274,Batteur Offenbach,62,65
76896,2758933,5f49d5c0d399e60035c9a74b,Fille en mini-jupe #2,63,66
76896,2566791,5f49d5ea04b5960035b503f3,Blonde française (Willie),64,67
76896,1337612,5f49d60acca7de0036572074,Laurence,65,68
76896,2758940,5f49d63c39b6c3003397410d,Marianne (4 ans),66,69
76896,2758942,5f49d66004b5960037b5a656,Pensionnaire juvénat,67,70
76896,2758943,5f49d68f858678003513fc32,Amie (Johnny),68,71
76896,2228425,5f49d6aca1a9ba00365942e2,Amie (Willie),69,72
18302,64880,52fe47729251416c75099b7f,Jang Seung-up,0,1
18302,87553,52fe47729251416c75099b87,Jin-hong,1,4
18302,17121,52fe47739251416c75099ba7,Kim Byung-moon,2,10
18302,87552,5a7f60240e0a262ab2012fe0,Mae-hyang,3,11
18302,86889,52fe47739251416c75099b8b,So-woon,4,5
18302,1253475,5fc87ddb680be8003d1695eb,Young Jang Seung-up,5,15
18302,138527,5fc87e34680be8003f16a683,Butler,6,16
18302,147852,5fc87e44b0040a004224cd59,Cho Byeong-gab,7,17
18302,2886796,600f0fa2d55c3d00407458e4,Mr. Go,8,18
18302,1976839,608f3148a199a600298352d4,An Jeong-Sik,9,19
18302,1974809,6434834231032501037016f9,Pan-so,10,21
18302,1223480,6999d7bb1066fb8874590459,Paeng Man-gwan,11,39
18302,1989670,6434838922af3e00d5a79520,Byeong-moon's Wife,12,23
18302,80985,643483c9e92d830113089c6b,Song-heon,13,24
18302,145955,643483eeec455200d45dd5b6,Owner of Jang Hwang-sa,14,25
18302,123818,64348433ec455201128151b0,Middleman,15,26
18302,1087139,643484619b861600f5738760,Woman from Gwacheon,16,27
18302,3775372,641aea0cd75bd6007c91e532,Person,17,20
18302,142992,6833444a70315f34812b6e70,Byeon Won-gyu,18,38
65980,544402,52fe4723c3a368484e0b6d9f,,0,1001
65980,544403,52fe4723c3a368484e0b6da3,,1,1002
65980,544404,52fe4723c3a368484e0b6da7,,2,1003
65980,544405,52fe4723c3a368484e0b6dab,,3,1004
67335,115916,52fe4761c3a368484e0c3e2d,Liu Chieh Lien / Lotus,0,1
67335,83358,52fe4761c3a368484e0c3e31,Zhao Cai / Chao Tsai,1,2
67335,83491,59b7867f92514167bc00a0d4,Chen Bang / Chang Pang,2,5
67335,3807829,6386663b3d355700afe3a7e2,Imperial Undercover Agent,3,16
67335,1346979,63866660fb834600cb21bf42,Liu Da Xiong / General Liu,4,17
67335,1179218,6386666bcb802800846844e3,Hao Shi / Hao Chi,5,18
67335,83678,63866675cb802800813a00a0,Dou Qi / To Chi,6,19
67335,238991,638666f03d355700c8b899fe,Chou Kui / General Tiu,7,20
67335,1135779,638667072e0697023d28df86,Ah Shu,8,21
67335,125391,638667135ed8e9009f0b6083,Chou's Assistant,9,22
67335,1180787,63866722fb8346008441dfdb,Mr. Wong,10,23
67335,113794,6386672e5ed8e900b89eb3a3,Thousand Hands,11,24
67335,1095180,6386676f229ae21597d4d09d,Hao's Assistant,12,25
67335,26727,59b787a49251416783009fd6,Brothel Manager,13,14
67335,62410,59b786d3c3a368158b0097f8,Starknife Bodyguard,14,6
67335,3807834,63866b4ffb83460087713b8e,Mrs. Liu Yee Mei,15,26
67335,72432,59b7878b92514167cd009eee,Fire-Breathing Bodyguard,16,13
67335,237332,66880a5bc0862abeead4df7a,One of Qi's Men (uncredited),17,59
67335,545693,66881305496c3d1a0217e13d,Guard (uncredited),18,66
67335,1280271,66881344bca793e0261b8590,Gambler at Casino (uncredited),19,68
67335,1179221,66881465bf5dbd31896f5ce8,Spectator at Hao's Wake (uncredited),20,76
67335,119609,668814fbbca793e0261b85a4,(extra) (uncredited),21,81
67335,1152471,66880ab45ddd15ac6c1ce7de,Guard Leader (uncredited),22,61
67335,119446,668807790e8729f37e1ce8a6,One of Chou's Guards (uncredited),23,51
67335,1280278,66880b21dcb9e6b545b0a2f3,Hungry Man at Inn (uncredited),24,63
67335,232940,66880a4b6d8ce0f1429eb7d2,One of Qi's Men (uncredited),25,58
67335,1158036,66880a25464252afec75da5b,One of Qi's Men (uncredited),26,57
67335,119460,59b78769c3a36815ac00a30f,One of Qi's Men (uncredited),27,12
67335,119449,668814be33bb8c986b57a5ef,Brothel Greeter (uncredited),28,80
67335,1583011,668813a2dc7da6f3186f5d43,Gambler / Cashier (uncredited),29,71
67335,1701781,66881453bca793e0261b8599,Fan Buyer (uncredited),30,75
67335,1065282,6688078fa5a9816c1dd4dfde,One of Chou's New Guard (uncredited),31,52
67335,1929559,6688147d60a7e4fd5a61a8e7,Brothel Patron (uncredited),32,77
67335,1268208,668812e7419d9cc12bb0a33e,Tiger of Chien-Nan (uncredited),33,65
67335,119457,66880a6b42c5dfd1881b8501,One of Qi's Men (uncredited),34,60
67335,1349645,66880b566d2568df0f6f5cd6,Abbess Miao-Qing (uncredited),35,64
67335,119649,668807efd7b7b761de937102,Dr. Wen Chiu (uncredited),36,55
67335,119606,668813241dbbc5b02cb0a343,Prison Officer (uncredited),37,67
67335,1629994,66881376568b17a96161a8c2,One of Hao's Men / Chou Double (uncredited),38,70
67335,62423,59b7873cc3a36815ba009568,One of Qi's Men (uncredited),39,11
67335,1588386,66881492749f4d950288de9a,Brothel Patron (uncredited),40,78
67335,1619793,668813c9444a63e41bb0a3b2,Guard (uncredited),41,73
67335,1580810,66880ae66d8ce0f1429eb7e1,One of Hao's Men (uncredited),42,62
67335,119454,59b7870bc3a36815ba009540,One of Chou's Guards (uncredited),43,9
67335,2069216,668814a7e07dff5bfa5e5c43,Guard (uncredited),44,79
67335,1178815,63866bb93d355700c8b89b30,One of Hao's Men (uncredited),45,28
67335,1619660,6688135933bb8c986b57a5e1,One of Chou's New Guard (uncredited),46,69
67335,2802634,6688141c2f8134724b88debb,Guard (uncredited),47,74
67335,119458,6412d23da6c104008253c010,One of Hao's Men (uncredited),48,29
67335,119605,63866b98fb8346007c48c829,Imperial Undercover Agent (uncredited),49,27
67335,2354665,668813b8fca4e0724f9eba77,Guard (uncredited),50,72
67335,62414,59b78721925141677f009a85,One of Qi's Men (uncredited),51,10
67335,1088190,668807b47208db4e84937124,Chou's Masked Double (uncredited),52,53
67335,35452,59b786fb92514167cd009e7d,One of Chou's Guards / Hao's Bodyguard (uncredited),53,8
67335,65976,66880a0fc52750226f6f5c81,One of Qi's Men (uncredited),54,56
67335,57609,59b786e8c3a368156c00aa2f,One of Hao's Men / One of Chou's Guards (uncredited),55,7
67335,83679,668807d0b44fe9e54775da5b,Chou's Masked Double / One of Hao's Men (uncredited),56,54
40113,13548,52fe4581c3a36847f80cb33f,Daniel Ellsberg,0,1
40113,4174,52fe4581c3a36847f80cb343,Patricia Marx,1,2
40113,13242,52fe4581c3a36847f80cb347,Anthony Russo,2,3
40113,1903,52fe4581c3a36847f80cb34b,Harry Rowen,3,4
40113,6074,5928c9ba9251413b5403efef,John McNaughon,4,8
40113,44097,5928c9d79251413b5403f005,Carol Ellsberg,5,9
40113,90130,5928ca119251413b5b042a8b,Randy Kehler,6,10
40113,144128,5928ca379251413b5403f05f,Neil Sheehan,7,11
40113,5921,64cb89a7297338020a8857ce,Sgt. Watson,8,12
40113,2914910,67f3496fa1576bf269d92772,Supreme Court Marshal,9,13
40113,17646,696887fb33e897711368a2a8,John Mitchell,10,21
40113,111203,6968880f8f17e5cd5aa87d95,H.R. Haldeman,11,22
40113,44103,69688822ffc1a4b01ce70e79,John Ehrlichman,12,23
